code_naf,code_rome,name,desc
08.93Z,"",Production de sel ,"08.93.10 Sel et chlorure de sodium pur ; eau de mer CC : - chlorure de sodium cristallisé destiné à l'alimentation humaine ou animale, aux industries alimentaires, chimiques, etc., au traitement des eaux et au déneigement - saumures pour l'industrie, eaux-mères de salines, autres solutions salines NC : - sel de qualité alimentaire (10.84.30) Classification des Produits Française CPF rév. 2.1 59 Cette sous-classe ne comprend pas : - le traitement du sel pour le rendre propre à la consommation humaine, par exemple du sel iodé (cf. 10.84Z) - la production d'eau potable par évaporation d'eaux salées (cf. 36.00Z) Produits associés : 08.93.10"
08.99Z,"",Autres activités extractives n.c.a.,"08.99.29 Autres minéraux CC : - graphite naturel, quartz et quartzites - amiante en roche, en fibres ou en flocons - farines siliceuses fossiles (kieselguhr, tripolite), magnésie et magnésite - mica en roche, en poudre ou en feuilles - stéatite brute ou pulvérisée (talc) - feldspath, leucite ; vermiculite, perlite et chlorites (non expansées) CA : - cendres et scories diverses n.c.a. NC : - laitiers et mâchefers concassés (08.12.12) - craie et dolomie (08.11.30) - ouvrages en minéraux divers (23.9) - cendres et scories provenant de l'incinération des déchets municipaux (38.21.40) Classification des Produits Française CPF rév. 2.1 61"
09.10Z,"",Activités de soutien à l'extraction d'hydrocarbures,"09.10Z Activités de soutien à l'extraction d'hydrocarbures Cette sous-classe comprend : - les services liés à l'extraction de pétrole et de gaz, exécutés pour le compte de tiers : • les services d'exploration liés à l'extraction du pétrole et du gaz, par exemple par les méthodes classiques de prospection, comme les observations géologiques sur les sites de prospection • forage et reforage dirigés ; démarrage du forage ; montage in situ, réparation et démontage de tours de forage ; cimentation des revêtements (tubages) de puits de pétrole ou de gaz ; pompage de puits ; comblement et abandon de puits, etc. • la liquéfaction et la regazéification du gaz naturel en vue de son transport, effectuées sur le site minier • les sondages d'essai liés à l'extraction du pétrole et du gaz Cette sous-classe comprend aussi : - la protection et la lutte contre les incendies sur les champs de pétrole et de gaz Cette sous-classe ne comprend pas : - les activités de services réalisées par des exploitants de champs de gaz et de pétrole (cf. 06.10Z et 06.20Z) - les services spécialisés de réparation des machines pour l'extraction (cf. 33.12Z) - la liquéfaction et la regazéification du gaz naturel en vue de son transport, effectuées ailleurs que sur le site minier (cf. 52.21Z) - les études géophysiques, géologiques et sismiques (cf. 71.12B) Produits associés : 09.10.11, 09.10.12, 09.10.13 09.9 ACTIVITÉS DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES"
09.90Z,"",Activités de soutien aux autres industries extractives ,"09.90.19 S ervices de soutien aux autres industries extractives n.c.a. CC : - drainage ou pompage d'autres sites d'extraction - sondages et forages d'essai liés à l'extraction d'autres produits (autres minéraux, minerais métalliques, produits de carrière, etc.) - lavage, déshydratation, pulvérisation, compression, etc. du lignite Classifi cation des Produits Française CPF rév. 2.1 63 - les services spécialisés de réparation des machines pour l'extraction (cf. 33.12Z) - les services de relevés géophysiques pour le compte de tiers (cf. 71.12B) Produits associés : 09.90.11, 09.90.19"
10.11Z,"",Transformation et conservation de la viande de boucherie,"10.11Z Transformation et conservation de la viande de boucherie Cette sous-classe comprend : - l'exploitation d'abattoirs se livrant à l'abattage d'animaux de boucherie, à la préparation et à l'emballage de la viande : bœuf, porc, agneau, lapin, mouton, buffles, bisons, etc. - la production de viandes de boucherie, fraîches, congelées ou surgelées, en carcasses - la production de viandes de boucherie, fraîches, congelées ou surgelées, en morceaux Cette sous-classe comprend aussi : - l'abattage et la transformation des baleines à terre ou à bord de bateaux spécialement équipés - la production de cuirs et de peaux bruts provenant de l'activité des abattoirs, y compris le délainage - la production de saindoux et d'autres graisses animales comestibles - la préparation des abats - la production de laine de délainage Cette sous-classe ne comprend pas : - l'extraction de graisses de volailles comestibles (cf. 10.12Z)"
10.12Z,"",Transformation et conservation de la viande de volaille,"10.12Z Transformation et conservation de la viande de volaille Cette sous-classe comprend : - l'exploitation d'abattoirs se livrant à l'abattage, à la préparation et à l'emballage de volailles - la production de viandes de volailles (volailles entières ou en portions individuelles), fraîches, congelées ou surgelées - l'extraction de graisses de volailles comestibles Cette sous-classe comprend aussi : - la production de plumes, de peaux et de duvets, bruts et apprêtés - la préparation des abats Cette sous-classe ne comprend pas : - le conditionnement de viandes de volailles, pour compte propre (cf. 46.32A) ou pour compte de tiers (cf. 82.92Z) Produits associés : 10.12.10, 10.12.20, 10.12.30, 10.12.40, 10.12.50, 10.12.99"
10.13A,"",Préparation industrielle de produits à base de viande,"10.13A Préparation industrielle de produits à base de viande Cette sous-classe comprend : - la fabrication industrielle de produits à base de viandes ou d'abats (pièces salées, fumées, - séchées, cuites, etc.)la fabrication industrielle de charcuteries telles que pâtés, rillettes, saucisses, salamis, boudins, andouillettes, cervelas, mortadelles, galantines, jambons cuits - la préparation de foies gras Cette sous-classe comprend aussi : - la production de farines et poudres de viandes comestibles ou impropres à l'alimentation humaine Cette sous-classe ne comprend pas : - la production de plats préparés à base de viande (cf. 10.85Z) - la préparation de potages contenant de la viande (cf. 10.89Z) - le commerce de gros de viandes et de produits à base de viande (cf. 46.32) - le conditionnement de viandes, pour compte propre (cf. 46.32A) ou pour compte de tiers (cf. 82.92Z) - la préparation d'extraits et jus de viande, de poissons et d'autres animaux (cf. 10.89Z) Produits associés : 10.13.11p, 10.13.12p, 10.13.13p, 10.13.14p, 10.13.15p, 10.13.16,"
10.13B,"",Charcuterie,"10.13B Charcuterie Cette sous-classe comprend : - la préparation à caractère artisanal de produits à base de viandes ou d'abats et de charcuteries associée à la vente au détail des produits préparés tels que pâtés, rillettes, saucisses, salamis, boudins, andouillettes, cervelas, mortadelles, galantines, jambons cuits Cette sous-classe ne comprend pas : - la production de plats préparés à base de viande (cf. 10.85Z) - la préparation de potages contenant de la viande (cf. 10.89Z) - le commerce de gros de produits à base de viande (cf. 46.32B) - le conditionnement de viandes, pour compte propre (cf. 46.32A) ou pour compte de tiers (cf. 82.92Z) - la préparation d'extraits et jus de viande, de poissons et d'autres animaux (cf. 10.89Z) Produits associés : 10.13.11p, 10.13.12p, 10.13.13p, 10.13.14p, 10.13.15p, 10.13.91p 10.2 TRANSFORMATION ET CONSERVATION DE POISSON, DE CRUSTACÉS ET DE MOLLUSQUES"
10.20Z,"","Transformation et conservation de poisson, de crustacés et de mollusques","10.20Z Transformation et conservation de poisson, de crustacés et de mollusques Cette sous-classe comprend : - la préparation et la conservation de poissons, de crustacés et de mollusques par congélation, surgélation, séchage, cuisson, fumage, salage, saumurage, mise en conserve, etc. - la préparation de produits à base de poissons, de crustacés et de mollusques (filets de poisson, laitances, caviar et ses succédanés, etc.) - la production de farines de poissons destinées à l'alimentation humaine ou animale - la production de farines et de solubles à partir de poissons et d'autres animaux aquatiques impropres à la consommation humaine Cette sous-classe comprend aussi : - les activités des navires se livrant uniquement à la transformation et à la conservation du poisson - la transformation d'algues marines Cette sous-classe ne comprend pas : - la transformation et la conservation du poisson sur des navires se livrant à la pêche en mer (cf. 03.11Z) - la transformation des baleines à terre ou à bord de bateaux spécialement équipés (cf. 10.11Z) - la production d'huiles et de matières grasses à partir de substances marines (cf. 10.41A) - la production de plats préparés à base de poissons (cf. 10.85Z) - la fabrication de potages à base de poissons (cf. 10.89Z) - le conditionnement des poissons, crustacés et mollusques par les mareyeurs (cf. 46.38A) Produits associés : 10.20.11, 10.20.12, 10.20.13, 10.20.14, 10.20.15, 10.20.16,"
10.31Z,"",Transformation et conservation de pommes de terre,"10.31Z Transformation et conservation de pommes de terre Cette sous-classe comprend : - la transformation et la conservation de pommes de terre, la préparation de produits à base de pommes de terre : • la production de pommes de terre précuites surgelées • la production de purée de pommes de terre déshydratées • la fabrication de farines de pommes de terre • la production de produits apéritifs à base de pommes de terre • la production de pommes chips à base de pommes de terre • la préparation d'autres produits à base de pommes de terre Cette sous-classe comprend aussi : - l'épluchage industriel de pommes de terre Cette sous-classe ne comprend pas : - la production de plats préparés à base de pommes de terre (cf. 10.85Z) - l'activité des « camions frites », avec ou non consommation sur place (cf. 56.10C) Produits associés : 10.31.11, 10.31.12, 10.31.13, 10.31.14, 10.31.91, 10.31.99"
10.32Z,"",Préparation de jus de fruits et légumes,"10.32.99 Opérations sous-traitées intervenant dans l'élaboration de jus de fruits et légumes CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - lavage et épluchage de fruits ou légumes pour la fabrication de jus - pressage de fruits ou de légumes pour fabriquer des jus NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 81"
10.39A,"",Autre transformation et conservation de légumes,"10.39A Autre transformation et conservation de légumes Cette sous-classe comprend : - la conservation des légumes : congélation, surgélation, séchage, déshydratation, appertisation, lyophilisation, immersion dans l'huile ou le vinaigre, la saumure, mise en conserve, etc. - la préparation de produits à base de légumes Cette sous-classe comprend aussi : - la fabrication d'aliments préparés périssables à base de légumes, notamment les produits de la « 4ème gamme », tels que : • salades et autres légumes emballés • légumes pelés et coupés, salades composées de légumes • tofu (caillé de soja) Cette sous-classe ne comprend pas : - la préparation des légumes en vue de leur commercialisation primaire (cf. 01.63A) - la préparation de jus de légumes (cf. 10.32Z) - la fabrication de farines ou de semoules de légumes à cosse secs (cf. 10.61) - la production de plats préparés à base de légumes (cf. 10.85Z) - la production de concentrés artificiels (cf. 10.89Z) Produits associés : 10.39.11, 10.39.12, 10.39.13, 10.39.14p, 10.39.15, 10.39.16,"
10.39B,"",Transformation et conservation de fruits,"10.39B Transformation et conservation de fruits Cette sous-classe comprend : - la conservation des fruits (y compris à coque) : congélation, surgélation, séchage, déshydratation, appertisation, lyophilisation, immersion dans l'huile ou le vinaigre, la saumure, mise en conserve, etc. - la fabrication de confitures, de marmelades, de compotes et de gelées - la préparation de produits à base de fruits Cette sous-classe comprend aussi : - la préparation d'aliments préparés périssables à base de fruits, notamment les produits de la « 4ème gamme » - le grillage des fruits à coque - la fabrication d'aliments et de pâtes à base de fruits à coque Cette sous-classe ne comprend pas : - la préparation des fruits en vue de leur commercialisation primaire (cf. 01.63A) - la préparation de jus de fruits (cf. 10.32Z) - la conservation dans le sucre de fruits, y compris à coque (cf. 10.82Z) - la production de plats préparés à base de fruits (cf. 10.85Z) - la production de concentrés artificiels (cf. 10.89Z) Produits associés : 10.39.14p, 10.39.21, 10.39.22, 10.39.23, 10.39.24, 10.39.25,"
10.41A,"",Fabrication d'huiles et graisses brutes,"10.41A Fabrication d'huiles et graisses brutes Cette sous-classe comprend : - la production d'huiles végétales brutes : huiles d'olive, de soja, de palme, de tournesol, de coton, de navette, de colza, de moutarde, de lin, etc. - la production de farines de graines, de noix ou d'amandes oléagineuses, non déshuilées Cette sous-classe comprend aussi : - la production d'huiles et de graisses animales non comestibles - l'extraction d'huiles de poissons ou de mammifères marins - la production de linters de coton, de tourteaux et d'autres résidus de la production d'huile Cette sous-classe ne comprend pas : - la production et le raffinage du saindoux et d'autres graisses animales comestibles (cf. 10.11Z) - la mouture du maïs par voie humide (cf. 10.62Z) - la fabrication d'huile de maïs (cf. 10.62Z) - la fabrication d'huiles essentielles (cf. 20.53Z)"
10.41B,"",Fabrication d'huiles et graisses raffinées,"10.41B Fabrication d'huiles et graisses raffinées Cette sous-classe comprend : - la production d'huiles végétales raffinées : huiles d'olive, de soja, etc. - le traitement des huiles végétales : soufflage, cuisson, oxydation, polymérisation, déshydratation, hydrogénation, etc. Cette sous-classe ne comprend pas : - la fabrication de margarines (cf. 10.42Z) - la production d'huiles et de graisses d'origine animale (cf. 10.11Z et 10.41A) - le traitement d'huiles et de graisses par des procédés chimiques (cf. 20.59Z) Produits associés : 10.41.51, 10.41.52, 10.41.53, 10.41.54, 10.41.55, 10.41.56,"
10.42Z,"",Fabrication de margarine et graisses comestibles similaires,"10.42.99 Opérations sous-traitées intervenant dans l'élaboration de margarines et graisses comestibles similaires CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - tri et préparation des matières premières de la margarine NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) 10.5 PRODUITS LAITIERS"
10.51A,"",Fabrication de lait liquide et de produits frais,10.51A Fabrication de lait liquide et de produits frais
10.51B,"",Fabrication de beurre,"10.51B Fabrication de beurre Cette sous-classe comprend : - la production de beurre, y compris concentrés ou allégés - la fabrication de pâtes à tartiner laitières Produits associés : 10.51.30, 10.51.99p"
10.51C,"",Fabrication de fromage,"10.51C Fabrication de fromage Cette sous-classe comprend : - la fabrication de fromages frais ou de caillebotte - la fabrication de fromages à pâte molle, pressée, persillée, etc. - la fabrication de fromages fondus, râpés ou en poudre Cette sous-classe comprend aussi : - l'affinage de fromages pour compte propre Cette sous-classe ne comprend pas : - l'affinage des fromages pour des tiers (cf. 52.10B) Produits associés : 10.51.40, 10.51.99p"
10.51D,"",Fabrication d'autres produits laitiers,"10.51D Fabrication d'autres produits laitiers Cette sous-classe comprend : - la fabrication de laits en poudre ou de laits concentrés, édulcorés ou non - la production de lait ou de crème sous forme solide - la production de lactosérum - la production de caséine ou de lactose Produits associés : 10.51.21, 10.51.22, 10.51.51, 10.51.53, 10.51.54, 10.51.55,"
10.52Z,"",Fabrication de glaces et sorbets,"10.52Z Fabrication de glaces et sorbets Cette sous-classe comprend : - la production de crèmes glacées, glaces et sorbets en vrac ou en conditionnement individuel Cette sous-classe ne comprend pas : - la production de spécialités pâtissières glacées (cf. 10.7) - les activités des établissements de consommation de crème glacée (cafés, salons de thé, etc.) (cf. 56.10) Produits associés : 10.52.10, 10.52.99 10.6 TRAVAIL DES GRAINS ; FABRICATION DE PRODUITS AMYLACÉS Ce groupe comprend la mouture de farines ou de semoules à partir de céréales ou de légumes, la mouture, le nettoyage et le polissage du riz, ainsi que la fabrication de mélanges de farines ou de pâtes préparés à partir de ces produits. Ce groupe comprend également la mouture du maïs et des légumes par voie humide et la fabrication d'amidon et de produits amylacés."
10.61A,"",Meunerie,"10.61A Meunerie Cette sous-classe comprend : - la fabrication de farines de froment (blé) ou de méteil - la fabrication de farines d'autres céréales, de légumes secs ou de tubercules - la fabrication de farines préparées pour la boulangerie, la pâtisserie, etc. Cette sous-classe comprend aussi : - la micronisation (service de broyage de tous types de produits agricoles) Cette sous-classe ne comprend pas : - la fabrication de farines et de fécules de pommes de terre (cf. 10.31Z) - la mouture du maïs par voie humide (cf. 10.62Z) Produits associés : 10.61.21, 10.61.22, 10.61.23p, 10.61.24, 10.61.40"
10.61B,"",Autres activités du travail des grains,"10.61B Autres activités du travail des grains Cette sous-classe comprend : - la production de gruaux, de semoules ou pellets, de blé ou d'autres céréales - la production de riz décortiqué, blanchi ou transformé"
10.62Z,"",Fabrication de produits amylacés,"10.62Z Fabrication de produits amylacés Cette sous-classe comprend : - la fabrication de produits amylacés à partir de riz, de blés, de pommes de terre, de maïs, etc. - la mouture du maïs par voie humide - la fabrication de produits d'hydrolyse de l'amidon tels le glucose, le sirop de glucose, le maltose, etc. - la fabrication de gluten, d'inuline - la fabrication de tapioca et de succédanés du tapioca à partir d'amidon - la fabrication d'huile de maïs Cette sous-classe ne comprend pas : - la fabrication de lactose (cf. 10.51D) - la production de sucre de canne ou de betteraves (cf. 10.81Z) Produits associés : 10.62.11, 10.62.12, 10.62.13, 10.62.14, 10.62.20, 10.62.99"
10.71A,"",Fabrication industrielle de pain et de pâtisserie fraîche,"10.71A Fabrication industrielle de pain et de pâtisserie fraîche Cette sous-classe comprend : - la fabrication à caractère industriel de pains, de viennoiseries (croissants par exemple), de pâtisseries fraîches et de gaufres et crêpes fraîches (y compris surgelées) - la fabrication de pâtes et pâtons surgelés destinés à la cuisson Cette sous-classe comprend aussi : - la fabrication à caractère industriel de quiches, tartes salées, tourtes fraîches et de croque- monsieur crus Cette sous-classe ne comprend pas : - la fabrication de quiches, tartes salées, tourtes et pizzas surgelées (cf. 10.85Z), de pizzas fraîches (cf. 10.89Z) Produits associés : 10.71.11p, 10.71.12p, 10.71.99p"
10.71B,"",Cuisson de produits de boulangerie,"10.71B Cuisson de produits de boulangerie Cette sous-classe comprend : - la cuisson associée à la vente au détail de pains et de viennoiseries, à partir de pâtes et pâtons surgelés, sans possibilité de consommer sur place Cette sous-classe ne comprend pas : - l'exploitation d'un terminal de cuisson associée à la consommation sur place (cf. 56.10) - la préparation et la cuisson de pizzas à emporter ou livrées ; l'activité des « camions pizzas » (cf. 56.10C) Produits associés : 10.71.11p, 10.71.12p, 10.71.99p"
10.71C,"",Boulangerie et boulangerie-pâtisserie,"10.71C Boulangerie et boulangerie-pâtisserie Cette sous-classe comprend : - la fabrication à caractère artisanal associée à la vente au détail de pains, de viennoiseries (croissants par exemple), de pâtisseries fraîches, de gaufres et crêpes Cette sous-classe comprend aussi : - la fabrication à caractère artisanal de quiches, tartes salées, tourtes fraîches et de croque- monsieur crus, associée à la vente au détail de produits de boulangerie Cette sous-classe ne comprend pas : - la fabrication de quiches, tartes salées, tourtes et pizzas surgelées (cf. 10.85Z), de pizzas fraîches (cf. 10.89Z) Produits associés : 10.71.11p, 10.71.12p, 10.71.99p"
10.71D,"",Pâtisserie,10.71D Pâtisserie
10.72Z,"","Fabrication de biscuits, biscottes et pâtisseries de conservation","10.72.99 Opérations sous-traitées intervenant dans l'élaboration de biscottes, de biscuits et de pâtisseries de conservation CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - préparation des ingrédients entrant dans la composition des produits concernés NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
10.73Z,"",Fabrication de pâtes alimentaires,"10.73Z Fabrication de pâtes alimentaires Cette sous-classe comprend : - la fabrication de pâtes alimentaires, non cuisinées, ni farcies ni autrement préparées, telles que les macaronis et les nouilles - la fabrication de pâtes alimentaires, farcies ou autrement préparées, à condition qu'elles soient crues - la fabrication de couscous (semoule) - la fabrication de produits frais, en conserve ou surgelés à base de pâtes Cette sous-classe ne comprend pas : - la fabrication de plats préparés à base de pâtes alimentaires (cf. 10.85Z) - la préparation de couscous garni (cf. 10.85Z) - la préparation de potages (cf. 10.89Z)"
10.81Z,"",Fabrication de sucre,"10.81Z Fabrication de sucre Cette sous-classe comprend : - la fabrication ou le raffinage du sucre (saccharose) et des succédanés du sucre obtenus à partir de jus de canne, de betterave, d'érable et de palme - la fabrication de sirops de sucre - la fabrication de mélasse - la production de sirop et de sucre d'érable Cette sous-classe ne comprend pas : - la fabrication de glucose, de sirop de glucose, de maltose (cf. 10.62Z) et de lactose (cf. 10.51D) - la fabrication d'édulcorants de synthèse (cf. 21.10Z) - la fabrication de sucrettes (cf. 10.89Z) Produits associés : 10.81.11, 10.81.12, 10.81.13, 10.81.14, 10.81.20, 10.81.99"
10.82Z,"","Fabrication de cacao, chocolat et de produits de confiserie","10.82Z Fabrication de cacao, chocolat et de produits de confiserie Cette sous-classe comprend : - la fabrication de cacao, de beurre de cacao, de graisse de cacao, d'huile et de poudre de cacao - la fabrication du chocolat et de confiseries au chocolat - la fabrication de confiseries : caramels, cachous, nougats, fondants, chocolat blanc - la fabrication de gommes à mâcher (chewing-gums) - la conservation dans le sucre de fruits (y compris à coque), d'écorces de fruits et d'autres parties de plantes - la fabrication de dragées et pastilles Cette sous-classe comprend aussi : - la fabrication de confiseries pharmaceutiques Cette sous-classe ne comprend pas : - la production de saccharose (cf. 10.81Z) Produits associés : 10.82.11, 10.82.12, 10.82.13, 10.82.14, 10.82.21, 10.82.22,"
10.83Z,"",Transformation du thé et du café,"10.83Z Transformation du thé et du café Cette sous-classe comprend : - la torréfaction et la décaféination du café - la production de café en grain, moulu, soluble, concentré, etc. - la fabrication de chicorée en grain, moulue, soluble et liquide et d'autres succédanés du café - la fabrication d'extraits et concentrés de café - le mélange et le conditionnement du thé et du maté, y compris en sachets - la fabrication d'extraits et de préparations à base de thé et de maté Cette sous-classe comprend aussi : - la fabrication de tisanes à base de plantes (menthe, verveine, camomille, etc.) Cette sous-classe ne comprend pas : - la production d'inuline (cf. 10.62Z) - la production de spiritueux, de bières, de vins et de boissons rafraîchissantes (cf. 11) - la préparation de produits botaniques à usage pharmaceutique (cf. 21.10Z) Produits associés : 10.83.11, 10.83.12, 10.83.13, 10.83.14, 10.83.15, 10.83.99"
10.84Z,"",Fabrication de condiments et assaisonnements,"10.84Z Fabrication de condiments et assaisonnements Cette sous-classe comprend : - la fabrication d'épices, de sauces et de condiments : mayonnaise, ketchup, farine de moutarde, moutarde préparée, etc. - la fabrication du vinaigre Cette sous-classe comprend aussi : - la transformation du sel pour le rendre propre à la consommation humaine, par exemple en sel iodé Cette sous-classe ne comprend pas : - la culture des épices (cf. 01.28Z) - la préparation des olives, cornichons et autres légumes condimentaires (cf. 10.39A) Produits associés : 10.84.11, 10.84.12, 10.84.21, 10.84.22, 10.84.23, 10.84.30,"
10.85Z,"",Fabrication de plats préparés,"10.85.1 Plats préparés Classification des Produits Française CPF rév. 2.1 105 Cette sous-classe comprend la fabrication industrielle de plats cuisinés élaborés prêts à être consommés (c'est-à-dire préparés, assaisonnés et cuits). Ces plats sont traités (congelés, réfrigérés, surgelés, appertisés ou sous-vide) en vue de leur conservation et généralement emballés et étiquetés pour la revente. Pour être considéré comme un plat préparé, une préparation doit contenir des ingrédients appartenant à au moins deux familles distinctes (hors assaisonnement) de produits parmi les suivantes : produits à base de viande, produits à base de poisson, crustacés ou mollusques, produits à base de légumes ou de fruits, produits à base de pâtes, produits à base d'œufs, de fromage ou de céréales. Cette sous-classe comprend : - la fabrication industrielle de plats préparés à base de viande ou de volaille - la fabrication industrielle de plats préparés à base de poisson, crustacés ou mollusques - la fabrication industrielle de plats préparés à base de légumes, y compris pommes de terre ou de fruits - la fabrication industrielle de plats préparés à base de pâtes - la fabrication industrielle de pizzas surgelées ou conservées d'une autre manière Cette sous-classe ne comprend pas : - la fabrication de préparations de produits frais ou ne comportant pas deux ingrédients (cf. sous- classe ad hoc de la division 10) - la fabrication de charcuteries (cf. 10.13A) - la fabrication artisanale de préparations périssables vendues en charcuterie avec vente au détail (cf. 10.13B) - la fabrication de préparations périssables telles que les préparations charcutières à base de légumes (cf. 10.39A) ou les sandwiches (cf. 10.89Z) - le commerce de gros de plats et de repas préparés (cf. 46.38B) - le commerce de détail de plats et repas préparés (cf. 47.11 et 47.29Z) - la préparation de plats et de repas pour consommation immédiate (cf. 56.10) - la préparation et la cuisson de pizzas à emporter ou livrées (cf. 56.10C) - les activités des entreprises fournissant des repas (cf. 56.29) - la préparation de plateaux-repas destinés aux transporteurs aériens et similaires et plus généralement à la restauration collective (cf. 56.29A) Produits associés : 10.85.11, 10.85.12, 10.85.13, 10.85.14, 10.85.19, 10.85.99"
10.86Z,"",Fabrication d'aliments homogénéisés et diététiques,"10.86Z Fabrication d'aliments homogénéisés et diététiques Cette sous-classe comprend : - la fabrication de denrées alimentaires destinées à une alimentation particulière : • préparations homogénéisées adaptées aux enfants • denrées alimentaires à valeur énergétique faible ou réduite destinées à un contrôle du poids • aliments diététiques destinés à des fins médicales spéciales • aliments pauvres en sodium, y compris les sels diététiques hyposodiques ou asodiques • aliments sans gluten • aliments destinés à des personnes affectées d'un métabolisme glucidique perturbé (diabétiques) • aliments adaptés à une dépense musculaire intense, en particulier pour les sportifs Produits associés : 10.86.10, 10.86.99"
10.89Z,"",Fabrication d'autres produits alimentaires n.c.a.,"10.89Z Fabrication d'autres produits alimentaires n.c.a. Cette sous-classe comprend : - la fabrication de préparations pour entremets, de desserts lactés de conservation, petits déjeuners en poudre ou granulés, etc. - la fabrication d'arômes alimentaires (caramel, etc.) - la fabrication de soupes, de potages ou de bouillons - la fabrication de succédanés du miel et de sucres et mélasses caramélisés - la préparation d'aliments préparés périssables tels que sandwiches et pizzas fraîches (non cuites) - la fabrication de levures - la production d'ovoproduits et d'ovalbumine - la fabrication de compléments alimentaires et d'autres produits alimentaires n.c.a. Cette sous-classe comprend aussi : - la fabrication d'extraits et de jus de viandes, de poissons, de crustacés et de mollusques - la fabrication de succédanés du lait ou du fromage - la production de concentrés pour la fabrication industrielle de boissons - la fabrication de poudres pour boissons instantanées Cette sous-classe ne comprend pas : - la préparation d'aliments préparés périssables à base de fruits ou de légumes (cf. 10.39) - la fabrication de pizzas surgelées (cf. 10.85Z) - la production de boissons alcooliques et de boissons rafraîchissantes (cf. 11) Produits associés : 10.89.11, 10.89.12, 10.89.13, 10.89.14, 10.89.15, 10.89.16,"
10.91Z,"",Fabrication d'aliments pour animaux de ferme,"10.91Z Fabrication d'aliments pour animaux de ferme Cette sous-classe comprend : - la fabrication de produits pour l'alimentation des animaux de ferme, y compris les aliments concentrés pour animaux et les aliments de complément - la préparation de produits non mélangés pour l'alimentation des animaux de ferme Cette sous-classe comprend aussi : - le traitement de déchets d'abattoir pour produire des aliments pour animaux Cette sous-classe ne comprend pas : - la production de farines de viandes (cf. 10.13A) ou de poissons destinées à l'alimentation des animaux (cf. 10.20Z) - la production de tourteaux oléagineux (cf. 10.41A) - les activités produisant des sous-produits pouvant être utilisés comme aliments pour animaux sans subir de traitement particulier, comme les oléagineux (cf. 10.41), les résidus de la minoterie (cf. 10.61) Produits associés : 10.91.10, 10.91.20, 10.91.99"
10.92Z,"",Fabrication d'aliments pour animaux de compagnie,"10.92.99 Opérations sous-traitées intervenant dans l'élaboration d'aliments pour animaux de compagnie CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - préparation à façon des composants ou cuisson des aliments pour animaux de compagnie NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 113"
11.01Z,"",Production de boissons alcooliques distillées,"11.01Z Production de boissons alcooliques distillées Cette sous-classe comprend : - la fabrication de boissons alcoolisées distillées destinées à la consommation : whisky, cognac, gin, liqueurs, spiritueux consommés à l'eau, autres apéritifs à base d'alcools, etc. - la fabrication de boissons mélangées avec des boissons alcoolisées distillées - le mélange de spiritueux distillés - la fabrication d'alcools neutres Cette sous-classe comprend aussi : - le vieillissement des boissons alcoolisées distillées pour compte propre - les traitements œnologiques des boissons alcoolisées distillées Cette sous-classe ne comprend pas : - la fabrication de boissons alcoolisées non distillées (cf. 11.02 - 11.06Z) - la fabrication d'apéritifs à base de vins (cf. 11.02B) et de vermouths (cf. 11.04Z) - la fabrication d'apéritifs sans alcool (cf. 11.07B) - la fabrication d'alcool éthylique de synthèse (cf. 20.14Z) - la fabrication d'alcool éthylique de fermentation (cf. 20.14Z) - l'embouteillage et l'étiquetage simples dans le cadre du commerce de gros (cf. 46.34Z) et pour compte de tiers (cf. 82.92Z) - l'exploitation de cave pour vieillissement des boissons alcoolisées distillées, pour compte de tiers (cf. 52.10B) Produits associés : 11.01.10, 11.01.99"
