code_naf,code_rome,name,desc
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de laineuses en ennoblissement textile (code OGR:12973) libelle:Conducteur / Conductrice de laineuses en ennoblissement textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de ligne de relaxation en ind textile (code OGR:12987) libelle:Conducteur / Conductrice de ligne de relaxation en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de machines à calandrer en ind textile (code OGR:13005) libelle:Conducteur / Conductrice de machines à calandrer en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de machines à flamber en industrie textile (code OGR:13008) libelle:Conducteur / Conductrice de machines à flamber en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur / Conductrice de machines d'apprêt textile (code OGR:13021) libelle:Conducteur / Conductrice de machines d'apprêt textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de machines de blanchiment en ind textile (code OGR:13022) libelle:Conducteur / Conductrice de machines de blanchiment en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de machines de complexage en ind textile (code OGR:13023) libelle:Conducteur / Conductrice de machines de complexage en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de machines de teinture en ind textile (code OGR:13040) libelle:Conducteur / Conductrice de machines de teinture en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de machines d'enduction en ind textile (code OGR:13044) libelle:Conducteur / Conductrice de machines d'enduction en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de merceriseuses en industrie textile (code OGR:13103) libelle:Conducteur / Conductrice de merceriseuses en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur / Conductrice de merceriseuses sur tissus (code OGR:13104) libelle:Conducteur / Conductrice de merceriseuses sur tissus
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur(trice) de rame de séchage en industrie textile (code OGR:13158) libelle:Conducteur / Conductrice de rame de séchage en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur / Conductrice de séchoirs en industrie textile (code OGR:13175) libelle:Conducteur / Conductrice de séchoirs en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Conducteur / Conductrice de tondeuses en industrie textile (code OGR:13199) libelle:Conducteur / Conductrice de tondeuses en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Contrecolleur / Contrecolleuse en industrie textile (code OGR:13557) libelle:Contrecolleur / Contrecolleuse en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Enducteur / Enductrice en industrie textile (code OGR:14827) libelle:Enducteur / Enductrice en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Enducteur(trice) imprégnateur(trice) en ind textile (code OGR:14828) libelle:Enducteur imprégnateur / Enductrice imprégnatrice en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Opérateur / Opératrice sur ligne d'enduction (code OGR:17285) libelle:Opérateur / Opératrice sur ligne d'enduction
,H2406,Conducteur / Conductrice de machines de traitement textile,Sanforiseur / Sanforiseuse en industrie textile (code OGR:19304) libelle:Sanforiseur / Sanforiseuse en industrie textile
,H2406,Conducteur / Conductrice de machines de traitement textile,Teinturier / Teinturière (code OGR:489251) libelle:Teinturier / Teinturière
,H2406,Conducteur / Conductrice de machines de traitement textile,Teinturier / Teinturière en industrie textile (code OGR:20295) libelle:Teinturier / Teinturière en industrie textile
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Agent / Agente de fabrication de l'industrie du cuir (code OGR:488845) libelle:Agent / Agente de fabrication de l'industrie du cuir
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Agent / Agente de finition cuirs et peaux (code OGR:10457) libelle:Agent / Agente de finition cuirs et peaux
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Agent / Agente de production de l'industrie du cuir (code OGR:488844) libelle:Agent / Agente de production de l'industrie du cuir
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Chagrineur / Chagrineuse (code OGR:11727) libelle:Chagrineur / Chagrineuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Conducteur / Conductrice de foulons (code OGR:12940) libelle:Conducteur / Conductrice de foulons
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Conducteur / Conductrice de machine à pigmenter (code OGR:13015) libelle:Conducteur / Conductrice de machine à pigmenter
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Conducteur / Conductrice de machine de tannerie-mégisserie (code OGR:13039) libelle:Conducteur / Conductrice de machine de tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Conducteur(trice) machine de transform cuirs et peaux (code OGR:13087) libelle:Conducteur / Conductrice de machine de transformation cuirs et peaux
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Corroyeur / Corroyeuse en tannerie (code OGR:13755) libelle:Corroyeur / Corroyeuse en tannerie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Délaineur / Délaineuse (code OGR:13923) libelle:Délaineur / Délaineuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Dérayeur / Dérayeuse en tannerie-mégisserie (code OGR:13985) libelle:Dérayeur / Dérayeuse en tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Doleur meuleur / Doleuse meuleuse (code OGR:14517) libelle:Doleur meuleur / Doleuse meuleuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Echarneur / Echarneuse en tannerie-mégisserie (code OGR:14556) libelle:Echarneur / Echarneuse en tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Liégeur / Liégeuse (code OGR:16185) libelle:Liégeur / Liégeuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Lisseur / Lisseuse en tannerie-mégisserie (code OGR:16199) libelle:Lisseur / Lisseuse en tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Mégissier / Mégissière (code OGR:510849) libelle:Mégissier / Mégissière
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Metteur / Metteuse au vent (code OGR:16667) libelle:Metteur / Metteuse au vent
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,"Opérateur(trice) finition sur lisseuse, presse ou palisson (code OGR:17102) libelle:Opérateur / Opératrice de finition sur lisseuse, presse ou palisson"
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Opérateur / Opératrice en tannerie (code OGR:404454) libelle:Opérateur / Opératrice en tannerie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Opérateur / Opératrice en tannerie-mégisserie (code OGR:17220) libelle:Opérateur / Opératrice en tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Opérateur / Opératrice sur presse en tannerie-mégisserie (code OGR:17334) libelle:Opérateur / Opératrice sur presse en tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Ouvrier mégissier / Ouvrière mégissière (code OGR:17510) libelle:Ouvrier mégissier / Ouvrière mégissière
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Ouvrier tanneur / Ouvrière tanneuse (code OGR:17539) libelle:Ouvrier tanneur / Ouvrière tanneuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Palissonneur / Palissonneuse (code OGR:17551) libelle:Palissonneur / Palissonneuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Ponceur-velouteur / Ponceuse-velouteuse (code OGR:17881) libelle:Ponceur-velouteur / Ponceuse-velouteuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Refendeur / Refendeuse de peaux (code OGR:18395) libelle:Refendeur / Refendeuse de peaux
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Refendeur-scieur / Refendeuse-scieuse de peaux (code OGR:18397) libelle:Refendeur-scieur / Refendeuse-scieuse de peaux
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Retailleur / Retailleuse de peaux (code OGR:19237) libelle:Retailleur / Retailleuse de peaux
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Rogneur-débordeur / Rogneuse-débordeuse (code OGR:19272) libelle:Rogneur-débordeur / Rogneuse-débordeuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Satineur / Satineuse en tannerie-mégisserie (code OGR:19311) libelle:Satineur / Satineuse en tannerie-mégisserie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Scieur / Scieuse de peaux (code OGR:19327) libelle:Scieur / Scieuse de peaux
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Sécheur / Sécheuse sous vide en tannerie (code OGR:19350) libelle:Sécheur / Sécheuse sous vide en tannerie
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Tanneur / Tanneuse (code OGR:488842) libelle:Tanneur / Tanneuse
,H2407,Opérateur / Opératrice sur machine de transformation et de finition des cuirs et peaux,Tanneur industriel / Tanneuse industrielle (code OGR:488843) libelle:Tanneur industriel / Tanneuse industrielle
,H2408,Imprimeur / Imprimeuse textile,Aide-conducteur(trice) de machine d'impression textile (code OGR:10874) libelle:Aide-conducteur / Aide-conductrice de machine d'impression textile
,H2408,Imprimeur / Imprimeuse textile,Conducteur / Conductrice chromo en industrie textile (code OGR:12857) libelle:Conducteur / Conductrice chromo en industrie textile
,H2408,Imprimeur / Imprimeuse textile,Conducteur / Conductrice de machine d'impression textile (code OGR:13046) libelle:Conducteur / Conductrice de machine d'impression textile
,H2408,Imprimeur / Imprimeuse textile,Conducteur(trice) de machines à imprimer à cadre rotatif (code OGR:13009) libelle:Conducteur / Conductrice de machines à imprimer à cadre rotatif
,H2408,Imprimeur / Imprimeuse textile,"Conducteur(trice) machines à imprimer jet couleur, pulvérisa (code OGR:13010) libelle:Conducteur / Conductrice de machines à imprimer par jet de couleur ou pulvérisation"
,H2408,Imprimeur / Imprimeuse textile,Conducteur(trice) de machines de flocage en ind textile (code OGR:13031) libelle:Conducteur / Conductrice de machines de flocage en industrie textile
,H2408,Imprimeur / Imprimeuse textile,Conducteur(trice) de machines de sérigraphie en ind textile (code OGR:13037) libelle:Conducteur / Conductrice de machines de sérigraphie en industrie textile
,H2408,Imprimeur / Imprimeuse textile,Imprimeur / Imprimeuse en industrie textile (code OGR:15520) libelle:Imprimeur / Imprimeuse en industrie textile
,H2408,Imprimeur / Imprimeuse textile,Imprimeur / Imprimeuse sur cadre plat (code OGR:15526) libelle:Imprimeur / Imprimeuse sur cadre plat
,H2408,Imprimeur / Imprimeuse textile,Imprimeur / Imprimeuse sur cadre rotatif (code OGR:15527) libelle:Imprimeur / Imprimeuse sur cadre rotatif
,H2408,Imprimeur / Imprimeuse textile,Imprimeur / Imprimeuse sur étoffes (code OGR:15528) libelle:Imprimeur / Imprimeuse sur étoffes
,H2408,Imprimeur / Imprimeuse textile,Imprimeur / Imprimeuse sur table en industrie textile (code OGR:15529) libelle:Imprimeur / Imprimeuse sur table en industrie textile
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Brocheur / Brocheuse en chaussures (code OGR:11598) libelle:Brocheur / Brocheuse en chaussures
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Conducteur(trice) chariot matelasseur ind matériaux souples (code OGR:12919) libelle:Conducteur / Conductrice de chariot matelasseur en industrie des matériaux souples
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Conducteur(trice) machines coupe auto ind matériaux souples (code OGR:13025) libelle:Conducteur / Conductrice de machines de coupe automatique en industrie des matériaux souples
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse au bloc en ganterie (code OGR:13771) libelle:Coupeur / Coupeuse au bloc en ganterie
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse CAO (code OGR:13773) libelle:Coupeur / Coupeuse CAO
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse cuirs et peaux (code OGR:13774) libelle:Coupeur / Coupeuse cuirs et peaux
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse de l'industrie de l'habillement (code OGR:489110) libelle:Coupeur / Coupeuse de l'industrie de l'habillement
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse de l'industrie du cuir (code OGR:489109) libelle:Coupeur / Coupeuse de l'industrie du cuir
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse dessus (code OGR:13780) libelle:Coupeur / Coupeuse dessus
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse doublure (code OGR:13781) libelle:Coupeur / Coupeuse doublure
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse en bonneterie (code OGR:13782) libelle:Coupeur / Coupeuse en bonneterie
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse en chaussures (code OGR:13783) libelle:Coupeur / Coupeuse en chaussures
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse en maroquinerie (code OGR:13784) libelle:Coupeur / Coupeuse en maroquinerie
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse main chaussures (code OGR:13786) libelle:Coupeur / Coupeuse main chaussures
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse main tissu (code OGR:13787) libelle:Coupeur / Coupeuse main tissu
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse peausserie (code OGR:13788) libelle:Coupeur / Coupeuse peausserie
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse prêt-à-porter (code OGR:13789) libelle:Coupeur / Coupeuse prêt-à-porter
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur(se) sur emporte-pièces en ind des matériaux souples (code OGR:13790) libelle:Coupeur / Coupeuse sur emporte-pièces en industrie des matériaux souples
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur(se) sur scie à ruban en ind des matériaux souples (code OGR:13791) libelle:Coupeur / Coupeuse sur scie à ruban en industrie des matériaux souples
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur / Coupeuse textile (code OGR:404456) libelle:Coupeur / Coupeuse textile
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Coupeur(se) industriel(le) de l'habillement (code OGR:13785) libelle:Coupeur industriel / Coupeuse industrielle de l'habillement et autres fabrications à base d'étoffes
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Découpeur(se) scies à ruban en ind des matériaux souples (code OGR:13914) libelle:Découpeur / Découpeuse scies à ruban en industrie des matériaux souples
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Fendeur / Fendeuse en ganterie (code OGR:15068) libelle:Fendeur / Fendeuse en ganterie
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Matelasseur / Matelasseuse raccords (code OGR:16423) libelle:Matelasseur / Matelasseuse raccords
,H2409,Coupeur / Coupeuse en industrie textile et matériaux souples,Traceur-matelasseur / Traceuse-matelasseuse (code OGR:20402) libelle:Traceur-matelasseur / Traceuse-matelasseuse
,H2410,Opérateur / Opératrice de finition en industrie du textile,Détacheur / Détacheuse en industrie des matériaux souples (code OGR:14139) libelle:Détacheur / Détacheuse en industrie des matériaux souples
,H2410,Opérateur / Opératrice de finition en industrie du textile,Ecailleur / Ecailleuse en dentelle (code OGR:14549) libelle:Ecailleur / Ecailleuse en dentelle
,H2410,Opérateur / Opératrice de finition en industrie du textile,Finisseur / Finisseuse en industrie des matériaux souples (code OGR:15088) libelle:Finisseur / Finisseuse en industrie des matériaux souples
,H2410,Opérateur / Opératrice de finition en industrie du textile,Formeur / Formeuse en bonneterie (code OGR:15147) libelle:Formeur / Formeuse en bonneterie
,H2410,Opérateur / Opératrice de finition en industrie du textile,Opérateur(trice) de finition en ind des matériaux souples (code OGR:17099) libelle:Opérateur / Opératrice de finition en industrie des matériaux souples
,H2410,Opérateur / Opératrice de finition en industrie du textile,Opérateur / Opératrice de finition en industrie textile (code OGR:404459) libelle:Opérateur / Opératrice de finition en industrie textile
,H2410,Opérateur / Opératrice de finition en industrie du textile,Presseur / Presseuse en bonneterie (code OGR:18059) libelle:Presseur / Presseuse en bonneterie
,H2410,Opérateur / Opératrice de finition en industrie du textile,Presseur / Presseuse en industrie de l'habillement (code OGR:18061) libelle:Presseur / Presseuse en industrie de l'habillement
,H2410,Opérateur / Opératrice de finition en industrie du textile,Raccommodeur / Raccommodeuse en broderie (code OGR:38071) libelle:Raccommodeur / Raccommodeuse en broderie
,H2410,Opérateur / Opératrice de finition en industrie du textile,Raccommodeur / Raccommodeuse en dentelle (code OGR:38072) libelle:Raccommodeur / Raccommodeuse en dentelle
,H2410,Opérateur / Opératrice de finition en industrie du textile,Raccoutreur / Raccoutreuse en bonneterie (code OGR:18266) libelle:Raccoutreur / Raccoutreuse en bonneterie
,H2410,Opérateur / Opératrice de finition en industrie du textile,Remonteur / Remonteuse de maille en bonneterie (code OGR:18507) libelle:Remonteur / Remonteuse de maille en bonneterie
,H2410,Opérateur / Opératrice de finition en industrie du textile,Thermocolleur / Thermocolleuse en industrie de l'habillement (code OGR:20322) libelle:Thermocolleur / Thermocolleuse en industrie de l'habillement
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Echantillonneur / Echantillonneuse en bonneterie (code OGR:14553) libelle:Echantillonneur / Echantillonneuse en bonneterie
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Maroquinier metteur / Maroquinière metteuse au point (code OGR:16413) libelle:Maroquinier metteur / Maroquinière metteuse au point
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Mécanicien(ne) collection des industries de l'habillement (code OGR:16455) libelle:Mécanicien / Mécanicienne collection des industries de l'habillement
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Mécanicien / Mécanicienne modèle (code OGR:16519) libelle:Mécanicien / Mécanicienne modèle
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Mécanicien / Mécanicienne premier modèle (code OGR:16529) libelle:Mécanicien / Mécanicienne premier modèle
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Mécanicien(ne) metteur(se) au point en confection (code OGR:16518) libelle:Mécanicien metteur / Mécanicienne metteuse au point en confection
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Monteur / Monteuse échantillon (code OGR:16800) libelle:Monteur / Monteuse échantillon
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Monteur / Monteuse prototypiste (code OGR:16855) libelle:Monteur / Monteuse prototypiste
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Prototypiste en chaussure (code OGR:18216) libelle:Prototypiste en chaussure
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Prototypiste en confection (code OGR:18217) libelle:Prototypiste en confection
,H2411,Monteur / Monteuse prototypiste cuir et matériaux souples,Prototypiste en maroquinerie (code OGR:18218) libelle:Prototypiste en maroquinerie
,H2412,Patronnier / Patronnière,Gradeur / Gradeuse (code OGR:15392) libelle:Gradeur / Gradeuse
,H2412,Patronnier / Patronnière,Opérateur(trice) sur système informatisé patronage-gradation (code OGR:17336) libelle:Opérateur / Opératrice sur système informatisé de patronage-gradation
,H2412,Patronnier / Patronnière,Patronnier / Patronnière CAO-DAO (code OGR:17587) libelle:Patronnier / Patronnière CAO-DAO
,H2412,Patronnier / Patronnière,"Patronnier(ère) metteur(se) au point industrie cuirs peaux (code OGR:17590) libelle:Patronnier metteur / Patronnière metteuse au point en industrie des cuirs, peaux et matériaux associés"
,H2412,Patronnier / Patronnière,Patronnier-gradeur / Patronnière-gradeuse (code OGR:17591) libelle:Patronnier-gradeur / Patronnière-gradeuse
,H2412,Patronnier / Patronnière,Patronnier(ère)-gradeur(se) ind habillement (code OGR:17592) libelle:Patronnier-gradeur / Patronnière-gradeuse en industrie de l'habillement et autres fabrications à base d'étoffes
,H2412,Patronnier / Patronnière,Patronnier(ère)-gradeur(se) en ind des matériaux souples (code OGR:17593) libelle:Patronnier-gradeur / Patronnière-gradeuse en industrie des matériaux souples
,H2412,Patronnier / Patronnière,Patronnier-gradeur / Patronnière-gradeuse maille (code OGR:17594) libelle:Patronnier-gradeur / Patronnière-gradeuse maille
,H2413,Opérateur / Opératrice de préparation en industrie textile,Bobineur / Bobineuse en textiles (code OGR:11538) libelle:Bobineur / Bobineuse en textiles
,H2413,Opérateur / Opératrice de préparation en industrie textile,Canneteur / Canneteuse en industrie textile (code OGR:11662) libelle:Canneteur / Canneteuse en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Encolleur / Encolleuse textile (code OGR:14823) libelle:Encolleur / Encolleuse textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Extirpeur / Extirpeuse de fil (code OGR:15019) libelle:Extirpeur / Extirpeuse de fil
,H2413,Opérateur / Opératrice de préparation en industrie textile,Gareur / Gareuse de métiers textiles (code OGR:15236) libelle:Gareur / Gareuse de métiers textiles
,H2413,Opérateur / Opératrice de préparation en industrie textile,Monteur / Monteuse de chaîne en industrie textile (code OGR:16769) libelle:Monteur / Monteuse de chaîne en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Monteur / Monteuse de métiers textiles (code OGR:16788) libelle:Monteur / Monteuse de métiers textiles
,H2413,Opérateur / Opératrice de préparation en industrie textile,Monteur(se) regarnisseur(se) de métiers textiles (code OGR:16856) libelle:Monteur regarnisseur / Monteuse regarnisseuse de métiers textiles
,H2413,Opérateur / Opératrice de préparation en industrie textile,Noueur / Noueuse de chaîne de tissage (code OGR:16997) libelle:Noueur / Noueuse de chaîne de tissage
,H2413,Opérateur / Opératrice de préparation en industrie textile,Noueur / Noueuse textile (code OGR:16998) libelle:Noueur / Noueuse textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Opérateur(trice) de préparation de métier en ind textile (code OGR:17141) libelle:Opérateur / Opératrice de préparation de métier en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Ourdisseur / Ourdisseuse en industrie textile (code OGR:17378) libelle:Ourdisseur / Ourdisseuse en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Passeur / Passeuse de chaîne en industrie textile (code OGR:17569) libelle:Passeur / Passeuse de chaîne en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Presseur / Presseuse en industrie textile (code OGR:18062) libelle:Presseur / Presseuse en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Rattacheur / Rattacheuse en industrie textile (code OGR:18288) libelle:Rattacheur / Rattacheuse en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Remonteur / Remonteuse en industrie textile (code OGR:18508) libelle:Remonteur / Remonteuse en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Rentreur / Rentreuse de harnais (code OGR:18511) libelle:Rentreur / Rentreuse de harnais
,H2413,Opérateur / Opératrice de préparation en industrie textile,Rentreur / Rentreuse textile (code OGR:18512) libelle:Rentreur / Rentreuse textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Wappeur / Wappeuse en industrie textile (code OGR:20724) libelle:Wappeur / Wappeuse en industrie textile
,H2413,Opérateur / Opératrice de préparation en industrie textile,Wheeleur / Wheeleuse (code OGR:20735) libelle:Wheeleur / Wheeleuse
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Applicateur / Applicatrice en tannerie-mégisserie (code OGR:11090) libelle:Applicateur / Applicatrice en tannerie-mégisserie
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Bichonneur / Bichonneuse cuir (code OGR:11509) libelle:Bichonneur / Bichonneuse cuir
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Denteleur(se) en ind du cuir et autres matériaux souples (code OGR:13958) libelle:Denteleur / Denteleuse en industrie du cuir et autres matériaux souples
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Dresseur / Dresseuse en ganterie (code OGR:14533) libelle:Dresseur / Dresseuse en ganterie
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Gaufreur / Gaufreuse cuir (code OGR:15241) libelle:Gaufreur / Gaufreuse cuir
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Gutteur(se) industrie du cuir et autres matériaux souples (code OGR:15458) libelle:Gutteur / Gutteuse en industrie du cuir et autres matériaux souples
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Habilleur / Habilleuse cuir (code OGR:15463) libelle:Habilleur / Habilleuse cuir
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés","Habilleur / Habilleuse en ind cuir, peau, matériaux associés (code OGR:15464) libelle:Habilleur / Habilleuse en industrie des cuirs, peaux et matériaux associés"
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Opérateur(trice) finition articles cuir et matériaux souples (code OGR:17101) libelle:Opérateur / Opératrice de finition sur articles en cuir et autres matériaux souples
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés","Opérateur(trice) préparation ind cuir, matériaux souples (code OGR:17142) libelle:Opérateur / Opératrice de préparation en industrie du cuir et autres matériaux souples"
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Pareur(se) en industrie du cuir et autres matériaux souples (code OGR:17561) libelle:Pareur / Pareuse en industrie du cuir et autres matériaux souples
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Pistoleteur / Pistoleteuse en tannerie-mégisserie (code OGR:17804) libelle:Pistoleteur / Pistoleteuse en tannerie-mégisserie
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Rembordeur(se) en ind du cuir et autres matériaux souples (code OGR:18503) libelle:Rembordeur / Rembordeuse en industrie du cuir et autres matériaux souples
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Réparateur(trice)-habilleur(se) en chaussures (code OGR:18513) libelle:Réparateur - habilleur / Réparatrice - habilleuse en chaussures
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Retoucheur / Retoucheuse chaussures (code OGR:19240) libelle:Retoucheur / Retoucheuse chaussures
,H2414,"Opérateur / Opératrice de préparation ou de finition sur articles de cuirs, peaux ou matériaux associés",Vernisseur / Vernisseuse chaussures (code OGR:20659) libelle:Vernisseur / Vernisseuse chaussures
,H2415,Contrôleur / Contrôleuse en industrie textile,Classeur / Classeuse de cuirs et peaux (code OGR:12652) libelle:Classeur / Classeuse de cuirs et peaux
